ORG_ID,ORG_NAME,ORG_INDUSTRY
1880,University of Pittsburgh Medical Center (UPMC),Finance 
1881,The Topps Company,Retail 
1882,Utah Department of Health,Public 
1883,St. Marks Medical Center,Healthcare 
1884,"Ashley Industrial Molding, Inc. Employee Welfare Benefit Plan",Finance 
1885,Methodist Hospital,Healthcare 
1886,Boston Medical Center,Healthcare 
1887,United States Department of Veterans Affairs,Public 
1888,Glassdoor,Information 
1889,The Navajo Area Indian Health Service,Healthcare 
1890,Oklahoma City VA Medical Center,Healthcare 
1891,Wawa,Retail 
1892,United States Department of Veterans Affairs,Public 
1893,Florida Hospital Celebration,Healthcare 
1894,xHamster,Information 
1895,Google Inc.,Information 
1896,LinkedIn,Information 
1897,"Nihal Saran, MD",Healthcare 
1898,United States Department of Veterans Affairs,Public 
1899,Ironshore Management Inc.,Finance 
1900,CareFirst BlueCross BlueShield,Finance 
1901,Department of Health Care Policy & Financing,Public 
1902,UA Customs Service,Public 
1903,Federal Bar Association,Other Services 
1904,Lincoln Financial,Finance 
1905,"Centric Group, LLC",Trade 
1906,Xbox Resource,Information 
1907,Amedisys,Healthcare 
1908,World Wrestling Entertainment ,Entertainment 
1909,Karen Kietzman,Healthcare 
1910,Healing Hearts,Healthcare 
1911,We End Violence,Educational 
1912,University of Virginia Law School,Educational 
1913,"Brian J Daniels D.D.S.,Paul R Daniels D.D.S.",Healthcare 
1914, VA Eastern Colorado Health Care System,Public 
1915,Chelsea and Westminster Hospital NHS Foundation Trust,Healthcare 
1916,United States Department of Veterans Affairs,Public 
1917,AllMed,Healthcare 
1918,Leicester City Council,Public 
1919,Taipei City Government ,Public 
1920,HealthPartners,Finance 
1921,United States Department of Veterans Affairs,Public 
1922,NA,Public 
1923,Carolina Oncology Specialists,Healthcare 
1924,MX Mexican House of Representatives,Public 
1925,Tinder,Information 
1926,NA,Healthcare 
1927,Homeplus,Retail 
1928,Central Tibetan Administration,Public 
1929,NA,Public 
1930,United States Department of Veterans Affairs,Public 
1931,Scottish Emergency Rider Volunteer Service,Healthcare 
1932,United States Department of Veterans Affairs,Public 
1933,Bar-Ilan University,Educational 
1934,Harvey Pain Institute,Healthcare 
1935,United States Department of Veterans Affairs,Public 
1936,American Pacific Mortgage ,Finance 
1937,United States Department of Veterans Affairs,Public 
1938,GreenNet,Information 
1939,"Matthew H. Conrad, MD, PA",Healthcare 
1940,Take Care,Healthcare 
1941,Peaks and Plains Housing Trust,Real Estate 
1942,"Lafler, Moore, Connerty & Webb",Professional 
1943,Sprouts Farmers Market,Retail 
1944,St. Aldhelm's Academy,Educational 
1945,Zone Technologies,Information 
1946,Bailey's Inc,Retail 
1947,"EMR4all, Inc. ",Information 
1948,VIBCO Vibrators,Manufacturing 
1949,Imaging Center of Garland,Healthcare 
1950,Tiffany & Co.,Retail 
1951,Backcountry Gear,Manufacturing 
1952,Mount Diablo Unified School District,Educational 
1953,Little Red Door,Healthcare 
1954,HTC Corporation,Manufacturing 
1955,Jefferson Medical Associates,Healthcare 
1956,National Credit Adjusters,Other Services 
1957,Acxiom Corp,Professional 
1958,Texaco/Kangaroo gas station,Retail 
1959,ClixSense,Information 
1960,Royal Jubilee Hospital,Healthcare 
1961,Mohu,Retail 
1962,Ministry of Justice,Public 
1963,Deutsche Telekom AG,Information 
1964,Jaime Delgado Zegarra,Public 
1965,Google Inc.,Information 
1966,New Delhi Police,Public 
1967,Department of Arts & Heritage,Public 
1968,"Natural Provisions, Inc.",Retail 
1969,US Missile Defense Agency,Professional 
1970,AT&T Mobility,Information 
1971,Arhan Technologies,Trade 
1972,Michigan Department of Community Health,Public 
1973,Department of Justice,Public 
1974,Landmark Bank,Finance 
1975,Unknown,Finance 
1976,Ateneo de Manila University,Educational 
1977,United States Department of Veterans Affairs,Public 
1978,Hyatt Hotels,Accomodation 
1979,Crotched Mountain Foundation,Healthcare 
1980,Sunoco,Retail 
1981,IBM,Professional 
1982,United States Department of Veterans Affairs,Public 
1983,MySchoolFees,Finance 
1984,United States Department of Veterans Affairs,Public 
1985,Trustmark Corp,Unknown
1986,Washington State Department of Social and Health Services,Public 
1987,United States Department of Veterans Affairs,Public 
1988,Texas Health Presbyterian Dallas Hospital,Healthcare 
1989,Community Hospital,Healthcare 
1990,Workers' Compensation Board of Nova Scotia,Public 
1991,Palomar College,Educational 
1992,Life Care Center of Attleboro,Healthcare 
1993,Hill Air Force Base,Public 
1994,"Dent Neurologic Group, LLP",Healthcare 
1995,DigitalOcean,Professional 
1996,Prime Healthcare Services,Healthcare 
1997,United States Department of Veterans Affairs,Public 
1998,Century II,Professional 
1999,Norfolk General Hospital,Healthcare 
2000,Wm. Jennings Bryan Dorn VA Medical Center,Healthcare 
2001,G4S PLC,Administrative 
2002,Californi Department of Motor Vehicles,Administrative 
2003,First Transit,Transportation 
2004,"Monster Worldwide, Inc.",Administrative 
2005,United States Department of Veterans Affairs,Public 
2006,Kelly Services,Administrative 
2007,"ST. VINCENT ANDERSON REGIONAL HOSPITAL, INC.",Healthcare 
2008,Alabama State Employees Insurance Board ,Finance 
2009,Bluefield State College,Educational 
2010,Bundle Stars,Professional 
2011,Carilion Clinic,Healthcare 
2012,VNA of Southeasten CT,Healthcare 
2013,South Bend Medical Foundation,Healthcare 
2014,English Defence League,Other Services 
2015,Oregon Hay Products,Trade 
2016,United States Department of Veterans Affairs,Public 
2017,St. Mary's Regional Wound Center,Healthcare 
2018,United States Department of Veterans Affairs,Public 
2019,Newark Beth Israel Medical Center,Healthcare 
2020,United States Department of Veterans Affairs,Public 
2021,South Shore Medical Center,Healthcare 
2022,United States Department of Veterans Affairs,Public 
2023,Charlie Norwood VA Medical Center,Public 
2024,Central DuPage Hospital,Healthcare 
2025,Telstra Corp Ltd,Unknown
2026,Cardiovascular Consultants of North Texas,Professional 
2027,Black Tree Gaming Limited,Administrative 
2028,Eighth Day Sound,Construction 
2029,Hogan Services Inc. Health Care Premium Plan,Finance 
2030,Orthopedic & Sports Therapy,Healthcare 
2031,Nunavut Department of Health ,Public 
2032,Devon/Cornwall Police Department,Public 
2033,NA,Public 
2034,United States Department of Veterans Affairs,Public 
2035,United States Department of Veterans Affairs,Public 
2036,Florida Department of Health,Public 
2037,United States Department of Veterans Affairs,Public 
2038,Bargain Booze,Trade 
2039,Bell Canada,Information 
2040,United States Department of Veterans Affairs,Public 
2041,UNCG Speech and Hearing Center,Healthcare 
2042,Pueblo Community College,Educational 
2043,Back Country Hospital,Healthcare 
2044,Lincolnshire NHS Trust,Healthcare 
2045,Lincoln Financial Securities Corporation,Finance 
2046,Aberdeen Hospital,Healthcare 
2047,United States Department of Veterans Affairs,Public 
2048,UCHealth,Healthcare 
2049,Ziggo B.V.,Information 
2050,Operation Supply Drop,Trade 
2051,Community Memorial Health System,Healthcare 
2052,The Outer Banks Hospital,Healthcare 
2053,NA,Finance 
2054,Russian Radio,Information 
2055,BJP Junagadh,Other Services 
2056,CheckPoint Fluid Systems International,Manufacturing 
2057,United States Department of Veterans Affairs,Public 
2058,Odense Council,Public 
2059,Lutheran Community Services Northwest,Healthcare 
2060,Quest Diagnostics,Healthcare 
2061,United States Department of Veterans Affairs,Public 
2062,NA,Professional 
2063,Prince Edward Island Department of Innovation and Advanced Learning,Healthcare 
2064,Department of Health,Public 
2065,"Landry's, Inc.",Accomodation 
2066,Heartland Health Region,Healthcare 
2067,Global Payments Inc.,Finance 
2068,South Florida State Hospital,Healthcare 
2069,Veterans of Foreign Wars of The United States,Other Services 
2070,Muskogee Regional Medical Center,Healthcare 
2071,Impairment Resources,Healthcare 
2072,Janeway Children's Hospital,Healthcare 
2073,NTT Communications Corporation,Information 
2074,DOW Jones,Finance 
2075,"University of California, Los Angeles",Educational 
2076,Delhi Metro Rail Corporation,Transportation 
2077,National Electoral Commission of Argentina,Public 
2078,P-Two Industries Inc,Manufacturing 
2079,Kent Center,Healthcare 
2080,California Board of Barbering and Cosmetology,Public 
2081,Natrona County Sheriff's Office,Public 
2082,United States Department of Veterans Affairs,Public 
2083,Pentagon Force Protection Agency,Public 
2084,NA,Public 
2085,Atmore Community Hospital,Healthcare 
2086,Michigan Department of Community Health,Public 
2087,Young Family Medicine,Healthcare 
2088,Sierra Plastic Surgery,Healthcare 
2089,Kings County Hospital,Healthcare 
2090,"Orvis Company, Inc.",Retail 
2091,Tampa General Hospital,Healthcare 
2092,101 Family Medical Group,Healthcare 
2093,Lee Memorial Hospital,Healthcare 
2094,North Korea,Public 
2095,NA,Public 
2096,Jobs in De Regio (jobsinderegio.nl),Information 
2097,"Japan's Ministry of Agriculture, Forestry and Fisheries",Public 
2098,NHS Central London,Healthcare 
2099,Clarksburg--Louis A. Johnson VA Medical Center,Healthcare 
2100,Huntington Bank,Finance 
2101,PA Online,Information 
2102,Minnesota Department of Labor and Industry,Public 
2103,University of Maryland,Educational 
2104,Crystal Web's,Information 
2105,Cancer Care Northwest (CCNW),Healthcare 
2106,Clara Maass Medical Center,Healthcare 
2107,MedStar Good Samaritan Nursing Center,Healthcare 
2108,Unique Vintage,Retail 
2109,Anderson Air Force Base Guam,Public 
2110,United States Department of Veterans Affairs,Public 
2111,NZ New Zealand Trasport Agency (Motor Vehicle Register),Public 
2112,Mercotour.com,Accomodation 
2113,"Epsilon Data Management, LLC",Professional 
2114,Diagnostic Health Solutions,Professional 
2115,NA,Finance 
2116,North Cumbria University Hospitals NHS Trust,Healthcare 
2117,Pulaski County Special School District,Educational 
2118,Royal Cornwall Hospital,Healthcare 
2119,Richmond Radiology,Healthcare 
2120,United States Department of Veterans Affairs,Public 
2121,Doctor's Urgent Care Walk-In Clinic,Healthcare 
2122,Childrenâ€™s Hospital of Eastern Ontario,Healthcare 
2123,HSBC,Finance 
2124,North Island medical clinic,Healthcare 
2125,Seton Healthcare,Healthcare 
2126,United States Department of Veterans Affairs,Public 
2127,NA,Healthcare 
2128,Department of Housing and Urban Development,Public 
2129,United States Department of Veterans Affairs,Public 
2130,7-Eleven,Retail 
2131,Southwest Community Health Center,Healthcare 
2132,TF1,Information 
2133,NA,Public 
2134,BIPS,Finance 
2135,Miller UK,Real Estate 
2136,Vancouver Division of Family Practice,Healthcare 
2137,Ubisoft Entertainment SA,Information 
2138,The Aesthetic and Reconstructive Breast Center LLC,Healthcare 
2139,Rhinebeck Health Center/Center for Progressive Medicine,Healthcare 
2140,"B&G Foods North America, Inc",Manufacturing 
2141,Vancor Manor,Healthcare 
2142,Fayetteville Veterans Affairs Medical Center,Healthcare 
2143,"Lee D. Pollan, DMD, PC",Healthcare 
2144,NA,Public 
2145,NA,Retail 
2146,United States Department of Veterans Affairs,Public 
2147,United States Department of Veterans Affairs,Public 
2148,Mobil Mart,Retail 
2149,Kimpton Hotels and Restaurants,Accomodation 
2150,Auburn University,Educational 
2151,United States Department of Veterans Affairs,Public 
2152,"Hankyu Chung, M.D (Healthcare practice)",Healthcare 
2153,Google Inc,Information 
2154,Western Union Co/The,Unknown
2155,Cerberus Mortgage Capital Inc,Finance 
2156,Monterey Institute of International Studies,Professional 
2157,United States Department of Veterans Affairs,Public 
2158,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,Healthcare 
2159,Bill & Melinda Gates Foundation,Other Services 
2160,United States Department of Veterans Affairs,Public 
2161,NA,Public 
2162,United States Department of Veterans Affairs,Public 
2163,Alberta Health Services,Healthcare 
2164,Claire's Stores,Retail 
2165,Equian,Finance 
2166,Ottawa Hospital,Healthcare 
2167,United States Department of Veterans Affairs,Public 
2168,Neath Care,Healthcare 
2169,NA,Public 
2170,LewisGale Regional Health System,Healthcare 
2171,Lincoln Credit Center,Finance 
2172,TSYS Merchant Solutions,Finance 
2173,Federal Bureau of Investigation (FBI),Public 
2174,Nyu Langone Medical Center,Healthcare 
2175,Alpine Vending,Retail 
2176,"Urological Associates of Southern Arizona, P.C.",Healthcare 
2177,Laurentian University,Educational 
2178,Chicago Musculoskeletal Institute,Healthcare 
2179,Samaritan Family Medicine Resident Clinic,Healthcare 
2180,Dr. Ronald Schubert,Healthcare 
2181,United States Department of Veterans Affairs,Public 
2182,Tieto Lietuva,Information 
2183,Internal Revenue Service,Public 
2184,Haringey Council,Public 
2185,NA,Professional 
2186,NA,Public 
2187,United Nations Population Fund (UNFPA),Unknown
2188,Moca Asian Bistro,Accomodation 
2189,Fitch Ratings Lanka Limited,Unknown
2190,Department of Motor Vehicles,Public 
2191,Eastern Bank,Finance 
2192,Massachusetts General Hospital,Healthcare 
2193,PillPack.com,Retail 
2194,TennCare,Healthcare 
2195,Saint Francis Health System,Healthcare 
2196,Sarnia General Hospital ,Healthcare 
2197,Massachusetts Registry of Motor Vehicles,Public 
2198,Saint Thomas Rutherford Hospital,Healthcare 
2199,Virginia Commonwealth University Health System,Educational 
2200,Royal Cornwall Hospital,Healthcare 
2201,PLS Financial Services,Administrative 
2202,online forums,Information 
2203,The University of Iowa Health Care,Healthcare 
2204,LA Fitness,Entertainment 
2205,"Health Net, Inc.",Finance 
2206,Fort Worth Allergy and Asthma Associates,Healthcare 
2207,New Mexico Department of Health,Public 
2208,MAPFRE Life,Finance 
2209,United States Department of Veterans Affairs,Public 
2210,Namesco Limited,Information 
2211,LA County+USC Medical Center,Healthcare 
2212,New Hampshire Department of Health and Human Services,Public 
2213,Raley's Supermarkets,Retail 
2214,Movati Athletic,Entertainment 
2215,William Jennings Bryan Dorn VA Hospital,Healthcare 
2216,United States Department of Veterans Affairs,Public 
2217,Louisiana Citizens National Bank's,Finance 
2218,Options Counseling Center,Healthcare 
2219,"Akliz, Inc.",Administrative 
2220,Club Soda,Accomodation 
2221,eircom Limited,Information 
2222,University of Massachusetts Memorial Medical Center,Healthcare 
2223,Shaker Clinic,Healthcare 
2224,US Postal Service,Transportation 
2225,TSYS,Manufacturing 
2226,Unknown,Accomodation 
2227,realestate.sy,Information 
2228,"Wells Real Estate Funds, Inc.",Real Estate 
2229,Fort Dodge Correctional Facility,Public 
2230,"Texas Health Care, P.L.L.C.",Healthcare 
2231,Apple Yard Flowers,Retail 
2232,Cornell Pharmacy,Retail 
2233,Asia Pacific Telecommunity,Public 
2234,Petco Animal Supplies,Retail 
2235,Charleston Area Medical Center,Healthcare 
