org_id,org_name,org_industry
1849,WellCare Health Plans Inc.,Finance
1850,Applecare Insurance Services Inc.,Finance
1851,Kenya Armed Forces,Public
1852,Antioch Unified School District,Educational
1853,Economic Development Association Scotland,Professional
1854,St. Mark's Medical Center,Healthcare
1855,City of Madison,Public
1856,Health Service Executive,Healthcare
1857,Target Corporation,Retail
1858,University of Virginia,Educational
1859,"Bit9, Inc.",Professional
1860,"City of Cuero, TX",Other Services
1861,Northshore School District,Educational
1862,Mt Annan Medical Centre,Healthcare
1863,Phoenix Health Plan,Healthcare
1864,Americash Loans LLC,Finance
1865,"Metcare of Florida, Inc.",Healthcare
1866,Parkwood Hospital,Healthcare
1867,Oregon Health & Science University,Educational
1868,Athens Orthopedic Clinic,Healthcare
1869,The Texas Department of Aging and Disability Services,Public
1870,CaroMont Regional Medical Center,Healthcare
1871,Sunbury Plaza Dental,Healthcare
1872,Saint Agnes Health Care Inc.,Healthcare
1873,MacForBeginners,Professional
1874,KH Cambodia Anti-Corruption Unit (ACU),Public
1875,Sensis,Professional
1876,Emory University,Educational
1877,Turkish Police Department,Public
1878,ground(ctrl),Information
1879,The J. M. Smucker Company,Manufacturing
1880,Coinbase,Professional
1881,Brownsburg Public Library,Public
1882,Children's Mercy Hospital,Healthcare
1883,Rite Aid Corporation,Retail
1884,Pohjola Group,Finance
1885,80stees.com,Retail
1886,Jumbo Chinese Buffet,Accomodation
1887,Incyte Corporation,Healthcare
1888,"Jeju Bank Co., Ltd.",Finance
1889,SunTrust Banks Inc,Finance
1890,Health and Human Services Commission,Public
1891,Lake Braddock Secondary School,Educational
1892,Back of American and Chase,Finance
1893,AAPT,Information
1894,Royal Navy,Public
1895,McGowan Institute for Regenerative Medicine,Healthcare
1896,Hay River Regional Health Centre,Healthcare
1897,California Department of Child Support Services,Healthcare
1898,Disney Consumer Products and Interactive Media,Information
1899,Lakewood Ranch Hospital,Healthcare
1900,Heartland Regional Health Authority,Healthcare
1901,Gold Coast Medical Centre,Healthcare
1902,Daffodil University,Educational
1903,Community Action Partnership of Natrona County,Healthcare
1904,"First Step Counseling, Inc.",Healthcare
1905,"American Express Travel Related Services Company, Inc and/or it's affiliates ('AXP')",Finance
1906,Bay Area Chiropractic Center LLC,Healthcare
1907,Chevron Corp,Retail
1908,Boxcar Hosting,Information
1909,Forest Hill Nursing Home,Healthcare
1910,Dun & Bradstreet Corporation,Administrative
1911,La Salle Bank,Finance
1912,TalkTalk,Retail
1913,West Benagals public health engineering department,Unknown
1914,Scottland Yards Website,Information
1915,The Howland-Hughes Company,Retail
1916,Aspen Valley Hospital,Healthcare
1917,Combined Healthcare,Healthcare
1918,Wyoming Medical Center,Healthcare
1919,MO HealthNet,Public
1920,"Japanâ€™s Ministry of Agriculture, Forestry and Fisheries",Agriculture
1921,Baylor Medical Center at Irving,Healthcare
1922,Mayo Clinic,Healthcare
1923,"Harris County, Texas",Public
1924,Alternative Therapies Group,Retail
1925,Barrie Police Department,Public
1926,Planet Smoothie,Accomodation
1927,"Sinai Hospital of Baltimore, Inc.",Healthcare
1928,"Allergy, Asthma & Immunology of the Rockies, P.C.",Healthcare
1929,UnityPoint Health,Healthcare
1930,Multilingual Psychotherapy Centers,Healthcare
1931,Covenant Health,Healthcare
1932,Reeve-Woods Eye Center,Healthcare
1933,Mascoma Savings Bank,Finance
1934,Valley Anesthesiology and Pain Consultants,Healthcare
1935,Bendigo and Adelaide Bank Ltd,Unknown
1936,Ministry for the Environment,Public
1937,Golden Town Buffet Hibachi & Sushi,Accomodation
1938,"Original Medicine Acupuncture & Wellness, LLC",Healthcare
1939,Victoria Department of Health and Human Services,Public
1940,"American Stock Transfer & Trust Company, LLc",Finance
1941,"Juniper Networks, Inc.",Manufacturing
1942,AhaShare,Information
1943,Keetch Clothing,Manufacturing
1944,Investment Industry Regulatory Organization of Canada,Other Services
1945,Family Healthcare Group Inc. and Houston Compassionate Care,Healthcare
1946,Genghis Grill,Accomodation
1947,code.org,Professional
1948,Manioba Health,Healthcare
1949,Edmonton State Bank,Finance
1950,Taiwan Government e-Procurement System,Public
1951,Houston Methodist Hospital,Healthcare
1952,Cricfire,Information
1953,Children's Medical Center of Dayton,Healthcare
1954,Garden Estates of Temple,Healthcare
1955,Quebec Institute of Public Health,Unknown
1956,JPMorgan Chase & Co.,Finance
1957,Jinbonet,Information
1958,Medical College of Wisconsin,Educational
1959,University Malaya Medical Centre,Healthcare
1960,Greenhost,Information
1961,PruittHealth,Healthcare
1962,Northern Territory Families,Public
1963,Student Loans Company,Finance
1964,City of Janesville,Public
1965,World Poker Tour Amateur Poker League,Entertainment
1966,CL Chile Ministry of Agriculture,Public
1967,Oklahoma University,Educational
1968,California State University,Educational
1969,Sunshine Pharmacy,Retail
1970,New York Police Department,Public
1971,Health Resources of Arkansas,Healthcare
1972,"Amazon Web Services, Inc.",Information
1973,Bank of Montreal,Finance
1974,BD International Crimes Tribunal-1,Public
1975,Russia Today media agency,Unknown
1976,Turkish ICA,Public
1977,Bangor Daily News,Information
1978,Department of Health and Environmental Control,Public
1979,West Dunbartonshire Council,Public
1980,"California Workplace Health, Safety and Compensation Commission (WHSCC)",Public
1981,Hennepin County Medical Center,Healthcare
1982,Lamont Christian Reformed Church,Other Services
1983,Grace Hospital,Healthcare
1984,LifeLabs,Healthcare
1985,Moscow Kremlin,Public
1986,Regional Income Tax Agency,Public
1987,Truecaller,Unknown
1988,Cenpatico Behavioral Health of Arizona,Healthcare
1989,Rent-A-Center,Real Estate
1990,Family Intervention Services,Healthcare
1991,UAB Medicine,Healthcare
1992,West Kendall Baptist Hospital,Healthcare
1993,Muslim Match,Other Services
1994,Banco del Austro SA,Finance
1995,Silicon Valley Eye Care Optometry and Contact Lenses,Healthcare
1996,Gomez Gasoline and Automotive,Retail
1997,The Japanese Supreme Court,Public
1998,Dr. Nisar A. Quraishi,Healthcare
1999,Terrell County Health Department,Public
2000,E-Sports Entertainment Association,Entertainment
2001,Taiwan's First Bank,Finance
2002,Overstock.com Inc,Unknown
2003,Krungthai Bank,Finance
2004,Wheeler & Egger CPA's,Professional
2005,Tomah Memorial Hospital,Healthcare
2006,Superior HealthPlan,Finance
2007,Midwest Urological Group,Healthcare
2008,Cancer Care Group,Professional
2009,Hopkins Correctional Centre,Public
2010,Flex Physical Therapy,Healthcare
2011,Centrelink,Other Services
2012,Children's National Health System,Healthcare
2013,Pontypridd MP's,Public
2014,Franciscan Medical Group,Healthcare
2015,Blackburn High School,Educational
2016,Council for Accelerated Programs,Unknown
2017,Bon Secours Regional Medical Center,Healthcare
2018,Windstream Communications,Information
2019,AutoZone Inc,Retail
2020,Chinese Government (unknown),Public
2021,Freda J. Bowman MD PA,Healthcare
2022,Clinical Reference Laboratory,Healthcare
2023,Penn Highlands Brookville,Healthcare
2024,Fred's Inc,Retail
2025,FHN Memorial Hospital,Healthcare
2026,UK Royal Air Force,Public
2027,Cartagena Pharmacy,Retail
2028,"Atlantis, Paradise Island",Accomodation
2029,Washington Inventory Company,Information
2030,California Police,Public
2031,Rocky Mountain Spine Clinic,Healthcare
2032,University of Kentucky HealthCare,Healthcare
2033,Los Angeles County Department of Public Social Services,Public
2034,CertifiKid,Administrative
2035,Talkspace,Information
2036,Wellington Hospital,Healthcare
2037,Head Start,Healthcare
2038,Moshtix,Administrative
2039,csahell.com,Other Services
2040,Edgewater Hospital,Healthcare
2041,Massachusetts Mutual Life Insurance Company,Finance
2042,Western Montana Clinic,Healthcare
2043,Virgin Mobile,Information
2044,Purple Cow gas station,Retail
2045,National Oceanic and Atmospheric Administration,Public
2046,Bureau of General Communicable Diseases,Public
2047,Indiana University,Educational
2048,Royal Oldham Hospital,Healthcare
2049,Wright-Patterson Medical Center,Public
2050,Sylvan Learning Center,Educational
2051,Martin Luther King Jr. Health Center,Healthcare
2052,Georgia Department of Driver Services,Public
2053,First Niagara Financial Group Inc,Finance
2054,Northwestern Mutual,Finance
2055,University Hospital of North Staffordshire,Healthcare
2056,United Home Care Services,Healthcare
2057,South Shore Physicians Group,Healthcare
2058,Christian Teen Forums,Information
2059,Cowboy Casino,Entertainment
2060,Wayne County Department of Personnel/Human Resources,Public
2061,Jaya TV,Information
2062,California Department of Corrections and Rehabilitation,Public
2063,"Omnicare, Inc.",Trade
2064,PARK HILL SCHOOL DISTRICT,Educational
2065,U.S. Sentencing Commission,Public
2066,Life Choices Community Health Services,Healthcare
2067,Hotel Hippo,Administrative
2068,Charlotte-Mecklenburg Schools,Educational
2069,Premier Bank,Finance
2070,Aventura Hospital and Medical Center,Healthcare
2071,Petro Stopping Center,Retail
2072,Sta-Home Health & Hospice,Healthcare
2073,US Department of the Air Force,Public
2074,Office of Dr. Sandra Bujanda-Wagner,Healthcare
2075,Centura Health,Healthcare
2076,Center for Disease Control and Prevention,Public
2077,Dr. R. Burnham and Associates Medical Clinic,Healthcare
2078,Antoni van Leeuwenhoek hospital,Healthcare
2079,Brighton and Sussex University Hospitals NHS Trust,Healthcare
2080,Woodrow Wilson National Fellowship Foundation,Educational
2081,Bank of America Corporation,Unknown
2082,Philippine Navy,Public
2083,App Developer Magazine,Information
2084,"ShareThis, Inc.",Information
2085,H&R Block Inc,Professional
2086,Carolina Center for Development and Rehabilitation,Healthcare
2087,"Goldman Sachs Group, Inc.",Finance
2088,Moseslaketalk.com,Information
2089,Brant County Health Unit,Healthcare
2090,Arizona State University,Unknown
2091,Vancouver Radiologists,Healthcare
2092,TD Bank,Unknown
2093,Office of Medicaid Inspector General,Public
2094,Royal Canadian Mounted Police,Public
2095,BullMarket.com,Finance
2096,Torbay Hospital,Healthcare
2097,Talawanda School District,Educational
2098,City of Wayland Public Schools,Educational
2099,Dillard's Inc,Retail
2100,Bank of New York Mellon Corp/The,Finance
2101,Hillcrest Care Center,Healthcare
2102,Broward Health Medical Center,Healthcare
2103,Central Bank of South Korea,Finance
2104,Mark A. Gillispie,Healthcare
2105,"InStep Foot Clinic, PA",Healthcare
2106,Cove Family and Sports Medicine,Healthcare
2107,Midland Women's Clinic,Healthcare
2108,Myspace,Information
2109,State of Delaware Health Plan,Finance
2110,Scribd,Information
2111,Calallen Independent School District,Educational
2112,Kaiser Permanente Medical Care Program,Healthcare
2113,Aflac Inc,Unknown
2114,Waikato Regional Council,Public
2115,Washington County EMS,Public
2116,Medical Services of America,Healthcare
2117,Cover Oregon,Healthcare
2118,E.T. Carmichael,Educational
2119,Shands Jacksonville clinic,Healthcare
2120,Brazzers,Information
2121,Infowars motion pictures and films,Information
2122,Osceola Medical Center,Healthcare
2123,Sentara Healthcare System,Healthcare
2124,Netlima,Information
2125,eHealthInsurance,Finance
2126,Reyes Beverage Group,Trade
2127,ACME Markets,Retail
2128,Belgium Prime Minister,Public
2129,Illinois State Police,Public
2130,Griffin Hospital,Healthcare
2131,Nova Scotia Health Authority,Healthcare
2132,North East Lincolnshire Council,Public
2133,Pathways Professional Counseling,Healthcare
2134,Knappschaft,Finance
2135,US Department of Defense,Public
2136,Southern Oregon University,Educational
2137,City National Bank,Finance
2138,"Sloane Stecker Physical Therapy, PC",Healthcare
2139,Lifespan Healthcare,Healthcare
2140,SodaHead.com,Information
2141,Smyrna Police,Public
2142,"Jay C. Platt, DDS",Healthcare
2143,Wedgewood Legacy Medical,Healthcare
2144,Lakeshore Mental Health,Healthcare
2145,University of Virginia Medical Center,Healthcare
2146,Radio Free Eurpore,Information
2147,East San Gabriel Valley Regional Occupational Program,Educational
2148,Pennsylvania's Lake Erie College of Osteopathic Medicine (LECOM),Educational
2149,Baptist Health System,Healthcare
2150,Netfleet Domain Names,Professional
2151,Integral Development Company,Information
2152,St. Mary Medical Center,Healthcare
2153,Scottish Borders Council,Public
2154,Washington Administrative Office of the Courts,Public
2155,Sutter Health,Healthcare
2156,"B. Lane, Inc.",Retail
2157,National Health Service of Central Lancashire,Finance
2158,Department of Health and Community Services,Public
2159,"Samaritan Health Services, Inc",Healthcare
2160,International Atomic Energy Agency,Public
2161,Beachbody,Retail
2162,Neustar UltraDNS,Information
2163,LifeWatch Services,Trade
2164,Kent police force,Public
2165,"Center for Pain Management, LLC",Healthcare
2166,Penn Medicine Dermatology,Healthcare
2167,Horizon Blue Cross Blue Shield of New Jersey,Finance
2168,Edgewood Partners Insurance Center,Finance
2169,Georgia Department of Labor,Public
2170,AltaMed Health Services Corporation,Healthcare
2171,Grafton Road Exxon,Retail
2172,Plateau,Information
2173,Eramet Comilog Manganese,Management
2174,Goodsons Law Firm Charlotte NC,Professional
2175,HP Enterprise Services LLC,Information
2176,Royal Gwent Hospital,Healthcare
2177,Federal Government of Brazil,Public
2178,Opening Ceremony Online LLC,Retail
2179,East Kent Hospital Trust,Healthcare
2180,Advanced Spine & Pain Center,Healthcare
2181,Yahoo! Inc.,Information
2182,Glenrothes CID crime team,Public
2183,National Highway Traffic Safety Administration,Public
2184,Cuesta College,Educational
2185,Miami-Dade County Public Schools,Educational
2186,"VYC Tires, INC",Retail
2187,Division of Workers' Compensation,Public
2188,Rivermark Community Credit Union,Finance
2189,Federal Privacy Commissioners Office,Public
2190,IN Punjab Public Works,Utilities
2191,hard rock hotel and casino,Accomodation
2192,University of Nevada School of Medicine,Healthcare
2193,Equinox,Entertainment
2194,NetSeer,Information
2195,Federal Aviation Administration,Transportation
